wНазвание автоwЦенаwГод выпускаwПробегwКузовwЦветwОбъем двигателяwМощность двигателяwТип двигателяwНалогwКоробка передачwПриводwРульwСостояниеwВладельцыwСумма по кредитуwБезопасностьwЗащита от угонаwКомфортwМультимедиаwОбзорwСалонwЭлементы экстерьера
0wMercedes-Benz E-Класс IV (W212, S212, C207)w1175000w2011w153000wседанwбелыйw3.5w272wБензинw40800wавтоматическаяwполныйwЛевыйwНе требует ремонтаw3 или болееw22650w9.0w4.0w15.0w5.0w8.0w14.0w2.0
1wMercedes-Benz AMG GT I Рестайлингw7890000w2019w21000wлифтбекwчёрныйw3.0w367wБензинw110100wроботизированнаяwполныйwЛевыйwНе требует ремонтаw1 владелецw96200w13.0w4.0w23.0w9.0w8.0w14.0w3.0
2wMercedes-Benz V-Класс IIw20995000w2020w1wминивэнwчёрныйw2.1w190wДизельw10450wавтоматическаяwполныйwЛевыйwНе требует ремонтаw1 владелецw-w13.0w4.0w13.0w5.0w6.0w10.0w4.0
3wMercedes-Benz R-Класс I Рестайлингw830000w2009w184000wминивэнwчёрныйw3.5w272wБензинw40800wавтоматическаяwполныйwЛевыйwНе требует ремонтаw3 или болееw16000w1.0w0.0w5.0w0.0w1.0w4.0w1.0
4wMercedes-Benz E-Класс IV (W212, S212, C207) Рестайлингw1750000w2013w80000wкупе-хардтопwкоричневыйw3.5w306wБензинw45900wавтоматическаяwполныйwЛевыйwНе требует ремонтаw3 или болееw33700w13.0w3.0w15.0w5.0w6.0w12.0w2.0
5wMercedes-Benz E-Класс AMG V (W213) Рестайлингw8699000w2020w19000wседанwчёрныйw4.0w612wБензинw91800wавтоматическаяwполныйwЛевыйwНе требует ремонтаw1 владелецw96200w17.0w4.0w22.0w10.0w9.0w19.0w5.0
6wMercedes-Benz C-Класс IV (W205)w1440000w2014w65000wседанwбелыйw1.6w156wБензинw7020wавтоматическаяwзаднийwЛевыйwНе требует ремонтаw1 владелецw27750w12.0w2.0w12.0w5.0w5.0w8.0w2.0
7wMercedes-Benz E-Класс IV (W212, S212, C207)w1175000w2011w153000wседанwбелыйw3.5w272wБензинw40800wавтоматическаяwполныйwЛевыйwНе требует ремонтаw3 или болееw22650w9.0w4.0w15.0w5.0w8.0w14.0w2.0
8wMercedes-Benz C-Класс II (W203)wот 214000w2001w290000wседанwсинийw2.6w170wБензинw7650wавтоматическаяwзаднийwЛевыйwНе требует ремонтаw3 или болееw-w2.0w1.0w8.0w1.0w4.0w5.0w1.0
9wMercedes-Benz S-Класс VI (W222, C217)w4450000w2014w75000wкупеwбелыйw4.7w455wБензинw68250wавтоматическаяwполныйwЛевыйwНе требует ремонтаw3 или болееw85650w15.0w3.0w16.0w5.0w8.0w10.0w0.0
10wMercedes-Benz G-Класс II (W463)w1070000w1999w185000wвнедорожник 5 дв.wсерыйw5.0w296wБензинw44400wавтоматическаяwполныйwЛевыйwНе требует ремонтаw3 или болееw-w2.0w1.0w3.0w2.0w3.0w0.0w0.0
11wMercedes-Benz CL-Класс AMG II (C216)w2150000w2010w145000wкупе-хардтопwчёрныйw6.2w525wБензинw78750wавтоматическаяwзаднийwЛевыйwНе требует ремонтаw3 или болееw-w12.0w0.0w16.0w7.0w1.0w21.0w1.0
12wMercedes-Benz A-Класс AMG II (W177)w3769000w2019w12839wхэтчбек 5 дв.wчёрныйw2.0w306wБензинw45900wроботизированнаяwполныйwЛевыйwНе требует ремонтаw1 владелецw-w13.0w0.0w6.0w4.0w5.0w4.0w1.0
13wMercedes-Benz CLC-Класс 2008-2011w650000w2009w85588wкупеwчёрныйw1.8w184wБензинw9016wавтоматическаяwзаднийwЛевыйwНе требует ремонтаw3 или болееw12550w0.0w0.0w0.0w0.0w0.0w0.0w0.0
14wMercedes-Benz C-Класс III (W204)w620000w2009w181000wседанwбелыйw1.6w156wБензинw7020wавтоматическаяwзаднийwЛевыйwНе требует ремонтаw3 или болееw11950w7.0w2.0w12.0w3.0w4.0w8.0w0.0
